Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250750705000789,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,184.0,477.0,2.59,1.35,3266.35,8224880.84,3687.17,7729860.97,1949.17,6185577.94,2861.41,6471183.55,
250750705000790,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,120.0,407.0,3.39,2.17,4799.67,20952295.69,5142.5,20683467.57,2418.49,14182691.85,3662.01,16932363.21,
250750705000791,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507010.0,Bancários,1,0,205.0,684.0,3.34,2.02,2156.96,3958781.35,2279.26,3904210.09,1330.24,3299439.13,1824.41,3624275.33,
250750705000792,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507010.0,Bancários,1,0,253.0,648.0,2.56,1.35,1594.65,1407858.21,1660.27,1356631.31,1125.65,1370785.96,1403.2,1319201.8,
250750705000793,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,217.0,799.0,3.68,2.97,1829.78,4965027.85,1918.17,5035668.33,960.99,2643593.2,1429.32,3263836.55,
250750705000794,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507052.0,Tambiá,1,0,269.0,894.0,3.32,2.32,895.65,949402.06,1110.28,938564.47,564.13,628490.93,948.35,692318.75,
250750705000795,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507032.0,José Américo,1,0,191.0,722.0,3.78,2.1,2105.74,4021561.83,2185.85,3999326.91,974.66,2213073.01,1580.6,2632285.47,
250750705000796,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507032.0,José Américo,1,0,203.0,670.0,3.3,2.06,1876.86,3468223.15,2059.47,3429375.6,958.27,2052941.24,1575.64,2403793.32,
250750705000797,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507032.0,José Américo,1,0,126.0,445.0,3.53,2.04,643.85,3317477.83,901.39,4424627.21,413.16,1333645.11,758.53,2190863.75,
250750705000798,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507024.0,Ernesto Geisel,1,0,177.0,545.0,3.08,1.61,1316.63,1323573.99,1403.87,1288587.06,793.49,1140685.95,1224.62,1232792.72,
250750705000799,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507024.0,Ernesto Geisel,1,0,174.0,560.0,3.22,1.43,1189.54,640124.47,1301.76,553886.56,720.5,568316.09,1045.07,484865.3,
250750705000800,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,210.0,694.0,3.3,2.07,1349.66,1458791.2,1369.22,1453123.3,723.35,978778.47,1103.57,1073909.9,
250750705000801,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,144.0,500.0,3.47,1.79,2265.19,4657642.2,2297.09,4649901.76,1128.74,2936914.58,1707.17,3456322.88,
250750705000802,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,244.0,788.0,3.23,1.93,1071.29,1450216.34,1093.7,1456068.07,674.13,991570.51,951.97,1136062.64,
250750705000803,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,210.0,710.0,3.38,1.62,781.3,638840.08,863.54,635047.79,531.72,440842.11,777.23,453604.83,
250750705000804,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,333.0,1016.0,3.05,1.98,1214.2,1671411.94,1334.42,1676493.93,695.47,1070649.34,1136.34,1248710.93,
250750705000805,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507023.0,Ernani Sátiro,1,0,216.0,776.0,3.59,2.38,675.75,519692.17,768.22,519771.12,364.21,306630.87,699.98,354429.36,
250750705000806,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507023.0,Ernani Sátiro,1,0,225.0,769.0,3.42,2.92,722.53,601515.31,770.47,604503.46,447.92,351198.95,693.31,373523.06,
250750705000807,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507046.0,Planalto da Boa Esperança,1,0,324.0,1055.0,3.26,2.51,956.42,998448.74,1064.88,996169.48,584.73,639708.93,900.69,700901.14,
250750705000808,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507046.0,Planalto da Boa Esperança,1,0,195.0,633.0,3.25,2.55,658.18,1020215.31,916.76,1185144.03,441.68,706266.37,818.09,1001245.25,
250750705000809,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507046.0,Planalto da Boa Esperança,1,0,206.0,680.0,3.3,1.85,756.21,609289.01,819.89,608380.94,457.36,364600.88,717.62,385368.59,
250750705000810,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507024.0,Ernesto Geisel,1,0,248.0,654.0,2.64,1.41,1144.1,698782.5,1192.17,670715.72,730.6,549508.66,988.15,488574.66,
250750705000811,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507046.0,Planalto da Boa Esperança,1,0,195.0,676.0,3.47,2.55,850.69,854924.6,896.67,859932.14,491.02,727300.99,788.18,933831.76,
250750705000812,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507046.0,Planalto da Boa Esperança,1,0,261.0,897.0,3.44,2.22,654.84,265520.07,730.4,240864.01,389.36,252272.68,667.22,246897.47,
250750705000813,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,100.0,328.0,3.28,2.2,6529.6,35202258.42,6731.55,34928756.96,3191.24,22882954.02,4335.0,26140571.78,
250750705000814,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,230.0,803.0,3.49,2.7,5231.28,21851770.23,5347.53,21715104.13,2461.67,13512213.9,3636.55,15693197.91,
250750705000815,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,142.0,416.0,2.93,1.78,4529.87,11444803.18,4627.64,11237894.03,2495.81,9700487.04,3606.15,10013227.18,
250750705000816,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,241.0,709.0,2.94,1.7,4373.91,171549778.51,4429.04,173476076.65,2369.66,71854557.13,3350.4,98366482.89,
250750705000817,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,197.0,572.0,2.9,1.95,2394.24,5026984.44,2495.59,4986641.48,1418.56,4080342.18,2035.14,4600530.98,
250750705000818,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,145.0,405.0,2.79,1.43,1034.97,519725.33,1095.41,483608.13,647.65,453087.28,959.38,371763.46,
250750705000819,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,129.0,336.0,2.6,1.33,3255.72,7793564.94,3359.9,7692102.2,2181.04,7153942.99,2805.52,7451560.54,
250750705000820,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,210.0,626.0,2.98,1.57,2509.62,5322419.63,2788.47,5135255.26,1649.04,5485813.04,2434.29,6188424.14,
250750705000821,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507051.0,Tambaú,1,0,262.0,644.0,2.46,2.21,5185.04,20743700.87,5477.74,20309610.18,3054.74,15958622.73,4153.07,17137743.06,
250750705000822,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,163.0,483.0,2.96,2.12,6623.09,36460514.33,6832.68,36180483.2,3526.39,25351155.98,4901.46,28506585.85,
250750705000823,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,256.0,644.0,2.52,1.92,4726.19,19783931.29,5126.72,19405555.95,2750.87,13988492.68,3811.29,15342366.77,
250750705000824,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507041.0,Mucumago,1,0,113.0,427.0,3.78,2.85,627.83,220689.23,682.16,202549.89,355.07,208338.02,650.96,189241.41,
250750705000825,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,122.0,437.0,3.58,1.75,1124.61,782568.89,1152.96,769499.68,592.62,576179.11,913.14,595199.65,
250750705000826,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,172.0,623.0,3.62,3.58,823.37,895883.38,863.54,904956.83,439.13,435851.95,645.35,507647.16,
250750705000827,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,176.0,599.0,3.4,2.29,1153.13,1129323.48,1222.59,1112324.93,660.54,716664.63,971.38,752070.11,
250750705000828,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,255.0,882.0,3.46,2.7,896.18,641021.14,940.44,631015.55,494.61,388876.34,718.51,404067.19,
250750705000829,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,206.0,654.0,3.17,2.16,1168.13,2275642.48,1227.72,2318796.6,669.7,1099540.43,953.42,1295338.82,
250750705000830,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,253.0,868.0,3.43,3.17,893.69,1812910.7,915.4,1837174.71,460.01,808844.21,728.69,1086070.21,
250750705000831,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507003.0,Altiplano Cabo Branco,1,0,245.0,875.0,3.57,3.11,2870.36,8909099.68,2942.41,8920780.17,1499.59,4883281.07,2057.83,5553600.35,
250750705000832,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507056.0,Trincheiras,1,0,161.0,530.0,3.29,2.86,557.89,193201.2,675.34,154263.79,341.85,158086.57,588.51,126869.87,
250750705000833,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,151.0,514.0,3.4,2.68,975.28,1459115.47,1090.87,1506303.84,556.23,795804.45,970.12,987188.27,
250750705000834,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,188.0,670.0,3.56,2.61,746.82,462421.53,797.74,453277.29,429.62,330532.85,676.27,353557.78,
250750705000835,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507051.0,Tambaú,1,0,147.0,464.0,3.16,1.78,5355.92,17543518.84,5505.73,17207047.17,2758.8,12904723.74,3953.04,13773007.77,
250750705000836,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507013.0,Cabo Branco,1,0,182.0,479.0,2.63,2.05,5770.98,35809007.65,6036.31,35854029.3,3623.91,24570780.53,4957.86,27009160.05,
250750705000837,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507013.0,Cabo Branco,1,0,219.0,699.0,3.19,2.78,6529.2,31423144.56,6619.88,31258502.48,3254.35,21052854.42,4650.11,23597427.65,
250750705000838,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507003.0,Altiplano Cabo Branco,1,0,185.0,665.0,3.59,2.24,8041.54,60837778.97,8501.05,60405380.99,4079.04,36933796.18,6097.96,42917974.49,
250750705000839,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507048.0,Portal do Sol,1,0,274.0,1005.0,3.67,1.58,7139.68,29202388.56,7218.72,28954200.51,3274.8,20861577.22,5174.55,23137441.2,
250750705000840,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507048.0,Portal do Sol,1,0,248.0,838.0,3.38,2.64,3949.08,366655898.92,4221.44,390897290.66,1817.62,127714723.16,2842.94,196992014.56,
250750705000841,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507048.0,Portal do Sol,1,0,9.0,36.0,4.0,0.75,8695.78,6475960.44,8695.78,6475960.44,4924.0,22062924.48,8001.5,10505283.47,
250750705000842,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507048.0,Portal do Sol,1,0,202.0,744.0,3.68,2.33,3895.52,128564089.14,4141.56,135702536.62,1760.61,44193037.81,2806.65,67570845.97,
250750705000843,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507048.0,Portal do Sol,1,0,221.0,814.0,3.68,4.1,943.89,2368650.24,1227.06,2733930.94,577.1,1476222.61,1073.59,2215296.25,
250750705000844,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,198.0,635.0,3.21,2.11,579.46,175989.69,610.28,166490.01,360.81,153755.65,550.34,130149.58,
250750705000845,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507005.0,Alto do Mateus,1,0,183.0,699.0,3.82,3.69,565.31,140342.11,608.54,124674.94,302.41,129481.06,539.75,102915.32,
250750705000846,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,165.0,599.0,3.63,2.61,505.68,105485.05,591.75,72270.55,280.48,110611.75,569.01,60012.6,
250750705000847,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,322.0,1145.0,3.56,2.23,552.32,215109.23,656.27,187274.31,321.97,160832.25,561.08,146089.1,
250750705000848,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,270.0,984.0,3.64,2.33,581.61,492786.06,662.6,507805.05,326.44,271168.85,578.85,334880.25,
250750705000849,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,193.0,632.0,3.27,3.04,460.04,45269.32,522.28,18730.56,291.5,76783.24,525.3,15349.14,
250750705000850,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,148.0,553.0,3.74,3.69,370.66,134343.55,602.82,77915.77,238.5,112955.73,535.18,94596.81,
250750705000851,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,162.0,630.0,3.89,4.19,560.49,203475.49,648.57,178144.66,348.16,202712.09,594.54,199670.19,
250750705000852,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507026.0,Funcionários,1,0,199.0,698.0,3.51,1.97,525.46,164528.91,611.5,138704.2,301.43,163981.56,563.45,158869.27,
250750705000853,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,197.0,714.0,3.62,2.45,1555.89,2248193.26,1621.75,2236487.77,818.28,1287505.46,1259.34,1426362.38,
250750705000854,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,147.0,479.0,3.26,2.52,875.52,1092583.76,919.29,1107073.62,524.42,633029.26,814.69,747358.73,
250750705000855,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507026.0,Funcionários,1,0,214.0,724.0,3.38,1.71,975.85,526515.77,1023.68,503242.9,563.63,406431.32,841.45,372915.05,
250750705000856,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507020.0,Cruz das Armas,1,0,217.0,700.0,3.23,3.16,847.66,862476.17,933.72,869720.56,555.98,527694.47,790.75,564965.16,
250750705000857,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507026.0,Funcionários,1,1,207.0,722.0,3.49,3.8,513.81,237067.91,600.89,224850.62,267.22,159550.07,540.94,174964.44,
250750705000858,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,182.0,656.0,3.6,2.47,858.97,481619.74,919.61,459728.87,480.19,337088.34,774.55,315670.37,
250750705000859,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,316.0,1009.0,3.19,1.98,945.75,768237.02,979.86,762503.1,545.54,507494.07,830.47,535981.08,
250750705000860,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,0,273.0,805.0,2.95,1.95,1279.56,2486103.23,1746.6,2578265.09,1046.91,2016631.67,1635.8,2188056.49,
250750705000861,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,0,317.0,983.0,3.1,1.72,2241.28,7678950.69,2458.43,7889819.52,1322.58,4984974.0,1954.06,6133071.37,
250750705000862,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,0,210.0,724.0,3.45,2.46,2803.81,13763771.0,3035.06,14199338.73,1370.02,6171640.66,2128.95,7979075.05,
